"geneID","1-Rep1_S1","1-Rep2_S25","1-Rep3_S13","1M-Rep1_S13","1M-Rep2_S1","1M-Rep3_S25","2-Rep1_S2","2-Rep2_S26","2-Rep3_S14","2M-Rep1_S14","2M-Rep2_S2","2M-Rep3_S26","3-Rep1_S3","3-Rep2_S27","3-Rep3_S15","3M-Rep1_S15","3M-Rep2_S3","3M-Rep3_S27","4-Rep1_S4","4-Rep2_S28","4-Rep3_S16","4M-Rep1_S16","4M-Rep2_S4","4M-Rep3_S28","5-Rep1_S5","5-Rep2_S29","5-Rep3_S17","5M-Rep1_S17","5M-Rep2_S5","5M-Rep3_S29","6-Rep1_S6","6-Rep2_S30","6-Rep3_S18","6M-Rep1_S18","6M-Rep2_S6","6M-Rep3_S30","7-Rep1_S7","7-Rep2_S31","7-Rep3_S19","7M-Rep1_S19","7M-Rep2_S7","7M-Rep3_S31","8-Rep1_S8","8-Rep2_S32","8-Rep3_S20","8M-Rep1_S20","8M-Rep2_S8","8M-Rep3_S32","9-Rep1_S9","9-Rep2_S33","9-Rep3_S21","9M-Rep1_S21","9M-Rep2_S9","9M-Rep3_S33","10-Rep1_S10","10-Rep2_S34","10-Rep3_S22","10M-Rep1_S22","10M-Rep2_S10","10M-Rep3_S34","11-Rep1_S11","11-Rep2_S35","11-Rep3_S23","11M-Rep1_S23","11M-Rep2_S11","11M-Rep3_S35","12-Rep1_S12","12-Rep2_S36","12-Rep3_S24","12M-Rep1_S24","12M-Rep2_S12","12M-Rep3_S36"
"345","lcl|AM181176.4_cds_CAY46697.1_410",39.6835,20.9445,24.0721,42.6816,17.5906,24.6816,44.0867,19.8865,19.0798,44.5984,16.8302,18.3161,40.6901,19.9476,23.861,42.6052,18.8946,23.4537,39.5365,23.2876,27.3127,37.9033,21.1034,25.2942,34.9482,23.9794,30.9288,33.2007,24.4511,29.5794,32.7854,27.6992,30.741,31.5383,23.1194,35.6736,38.0769,29.2462,35.5428,32.3791,27.2545,39.9455,38.4254,28.6031,35.6771,34.1104,28.3262,44.6294,36.1383,29.4632,38.2995,36.4838,29.631,39.7077,45.1344,32.4725,33.3178,32.5543,27.7777,40.5039,35.4419,34.4192,35.8765,35.5334,31.1995,40.1528,34.3491,35.4069,34.7115,28.7903,32.8871,36.5937
"346","lcl|AM181176.4_cds_CAY46698.1_411",53.051,28.6882,25.8688,57.085,29.7275,31.5646,53.1229,27.7581,26.3604,58.2761,27.0569,27.698,51.8854,27.7495,30.0734,52.5176,28.5764,36.1805,54.7022,28.2387,34.688,54.894,28.2719,35.9596,50.1281,29.832,43.5539,47.1684,33.3478,41.491,47.8713,32.3954,44.6519,47.9161,31.8249,51.4181,54.2778,40.055,51.4863,48.8021,38.9725,50.0521,54.2389,37.9773,53.6402,51.9651,35.7611,53.7144,50.6723,37.2088,57.0617,49.8572,35.9319,41.5706,46.1923,40.0289,49.9644,51.4475,40.5802,51.4752,49.6522,43.693,45.1526,49.3192,38.4444,51.8706,41.5792,45.4124,50.091,47.8718,46.1236,50.6975
"347","lcl|AM181176.4_cds_CAY46699.1_412",42.1994,24.0013,29.847,51.3426,25.5924,23.2267,52.704,26.5893,22.6899,54.8235,25.2515,29.3657,40.9052,21.3469,20.681,49.0969,25.2953,30.2902,48.2304,25.5004,31.6033,56.9421,26.5795,31.4451,52.6252,33.2039,36.9241,44.0186,29.4297,38.042,39.9226,30.3151,37.0682,38.1011,34.1877,39.4187,47.3187,35.2854,45.2982,40.8272,27.0561,49.6815,49.5559,39.6642,45.4451,41.6496,36.2225,51.8602,42.1795,37.5174,44.4168,42.7108,32.7065,52.5712,47.9831,42.89,39.2228,41.0379,38.5228,53.6568,46.3233,38.2297,39.291,36.2224,37.531,42.903,44.4994,40.2473,57.5671,21.2534,36.3254,41.6394
"348","lcl|AM181176.4_cds_CAY46700.1_413",36.5525,18.5145,21.604,37.1764,18.6206,21.7781,43.7851,17.3628,21.485,47.806,15.8825,23.6609,34.542,19.6514,23.8143,42.4565,18.9,24.823,40.0413,22.1353,25.5197,36.5893,20.4718,24.1718,35.0641,21.9296,25.5419,31.634,25.5264,28.8093,31.9156,27.0294,29.1423,30.5191,24.4719,33.2822,35.6798,27.0919,33.4307,31.4717,23.5424,36.023,31.915,28.09,34.1373,32.1367,25.1691,37.6695,35.1604,26.7441,33.1488,31.311,25.1221,38.2179,35.9128,29.3744,32.6675,29.1727,26.5382,33.2642,33.2078,31.0874,32.0751,31.6759,29.231,38.2806,34.409,31.9548,37.4721,44.0565,26.8688,32.3811
"349","lcl|AM181176.4_cds_CAY46701.1_414",43.8689,20.7787,20.535,36.3017,20.3028,23.0759,51.6413,21.0144,23.9475,50.284,20.187,28.4745,45.1508,19.5077,24.1798,36.1787,22.2517,27.0222,40.5192,20.7571,27.5825,36.0059,25.1596,32.5748,40.4842,29.6698,32.8872,40.865,27.8404,32.6955,33.8035,30.5392,36.1749,34.8663,23.6729,38.2615,39.3507,33.0102,41.8109,38.91,29.535,45.018,38.7159,32.0376,36.4593,32.5937,32.5213,48.2539,44.3955,31.2201,34.5032,47.2014,30.3934,48.0747,16.7541,36.5502,36.2743,39.8906,34.877,35.4607,36.0834,36.5709,35.0588,39.5713,36.7234,49.4447,34.9274,38.9137,40.2084,36.46,33.1263,37.0721
"350","lcl|AM181176.4_cds_CAY46702.1_415",45.1214,24.9262,24.5973,46.0755,25.0089,25.0867,44.587,24.1105,27.0075,53.9702,21.0635,26.1167,42.4741,25.8826,27.7526,40.9224,23.4295,28.922,47.4303,23.5226,34.017,44.7245,23.7149,31.5689,41.8276,27.6462,35.9626,39.767,26.6835,29.3549,37.6134,27.0794,36.9321,36.3987,27.0013,36.6383,44.5744,31.4365,43.3236,39.9363,29.2812,41.3086,45.8067,34.8811,44.0291,43.8341,32.7038,44.5669,41.019,34.9074,39.0174,44.0658,33.3948,45.183,35.5876,32.7039,41.9166,42.5496,36.2282,43.6687,42.8978,38.4537,39.598,41.8798,36.9104,43.5216,35.7751,35.9043,48.3043,29.7717,34.5254,44.3699
"351","lcl|AM181176.4_cds_CAY46703.1_416",47.488,24.9936,21.7645,50.6741,26.1967,28.6712,49.5462,24.4092,31.1485,53.2075,22.2809,29.2088,45.9386,25.1845,29.9487,44.3871,23.4247,31.0987,45.1438,28.2482,35.5587,46.2604,27.4337,34.374,44.5816,29.5663,36.8936,39.432,34.6651,38.127,39.6997,32.1949,37.2329,38.4607,29.021,41.9934,41.4327,33.6527,44.3519,40.4593,32.8145,40.5815,40.2442,34.3054,46.4795,39.7411,32.4248,45.7998,40.1134,35.7733,44.667,40.6599,32.3506,42.1005,28.4434,37.7856,44.968,39.4641,36.4468,40.2091,42.2427,39.7834,41.4637,40.6085,36.3713,49.5541,35.8575,38.3951,38.5086,28.2362,36.0069,39.8501
"352","lcl|AM181176.4_cds_CAY46704.1_417",26.5488,12.1259,9.52248,27.3122,10.4048,11.6734,23.6706,11.0745,14.6157,25.3077,10.5474,15.4621,20.3285,12.8778,16.1792,21.3931,11.7174,16.1446,24.5646,13.7874,18.4855,20.2675,11.8305,16.6966,19.24,15.1432,18.3854,16.9314,14.6061,16.7553,19.0929,16.5614,17.9708,17.7753,16.197,18.3078,19.6733,18.8055,21.007,16.5049,16.0739,16.7993,19.7436,17.5487,20.3521,17.3227,15.3544,21.6335,17.9722,16.9284,21.6246,17.9757,15.795,17.2967,19.7614,17.4515,20.5424,16.5493,14.8674,20.9378,20.1471,17.7644,19.5793,17.3192,16.4424,22.2195,16.5118,17.311,17.2996,6.85174,16.5773,18.154
"353","lcl|AM181176.4_cds_CAY46705.1_418",61.1802,24.7835,24.648,52.6801,27.7825,24.7404,55.5017,25.2331,34.4767,57.2729,23.805,38.7154,54.5389,26.6659,39.686,53.5302,27.0175,36.2197,60.397,35.6908,40.2756,45.5244,30.283,39.3644,47.7695,36.1991,41.3119,47.7717,37.2595,45.9018,43.5387,40.6381,57.1731,44.3425,35.725,52.3065,52.4817,40.2944,53.5504,47.8431,37.3371,61.179,43.103,41.3943,47.9306,42.4209,41.6262,56.5234,38.2735,43.0458,47.8098,52.149,35.9509,56.8187,60.2972,42.8546,43.013,47.9737,36.7088,59.7579,44.588,45.2067,53.7254,45.6162,44.251,50.9899,46.165,41.7895,51.0951,59.757,37.0897,57.9059
"354","lcl|AM181176.4_cds_CAY46706.1_419",69.1613,32.874,28.745,70.1263,31.9419,28.2421,68.5933,37.0391,41.473,64.908,29.223,43.8605,60.3568,35.0973,42.7452,64.9973,34.716,44.0266,67.6384,35.4453,49.7066,62.7624,34.7836,46.5755,61.3526,43.1658,47.2887,52.8083,45.814,49.6139,57.8752,44.9989,62.2726,58.7804,41.6858,59.2562,57.3982,46.5996,62.6496,59.1752,48.961,67.6536,68.2675,52.2171,60.1337,56.5819,53.0847,72.2915,57.9145,46.8682,53.9228,61.0298,48.2945,68.3569,47.9976,51.7448,61.0918,57.477,45.3224,44.2019,70.9984,53.2837,57.7165,54.7699,52.577,58.9802,47.6819,52.7462,55.6971,119.745,56.9658,62.8592
"355","lcl|AM181176.4_cds_CAY46707.1_420",47.5139,23.5053,18.7887,54.4408,22.425,25.048,51.4176,25.6693,27.0396,52.2595,22.1722,33.402,49.347,24.4717,28.8883,55.7307,24.3575,31.1407,47.6569,28.3041,34.7534,54.5574,24.0129,34.7661,46.6537,30.4213,37.2166,35.737,31.1511,35.3092,36.1374,31.6417,40.2939,35.8221,28.9941,41.6884,51.1437,35.6719,42.263,38.3741,34.3191,43.1262,49.7788,36.8212,41.9727,39.6596,35.3665,50.6821,40.4625,35.5572,46.8288,38.7428,31.4739,42.948,45.8276,38.0246,40.9796,41.7721,33.7313,39.9601,50.1393,37.2296,43.6243,42.2376,38.7147,46.6272,41.7441,39.3353,53.0823,27.0551,34.9388,42.5171
"356","lcl|AM181176.4_cds_421",31.16,15.2136,17.2875,37.5555,15.9244,18.5494,34.5325,15.9217,18.8034,33.8304,15.0408,22.3484,34.4668,17.6596,18.7424,38.1157,18.2456,23.001,36.4885,17.4422,23.764,36.3146,18.0573,24.9203,30.2658,22.9763,25.4281,24.5295,20.7057,29.1005,25.7375,21.4305,26.5623,28.9224,20.2306,29.2233,32.8959,23.9725,29.0501,26.6151,22.6004,30.0479,33.849,23.8516,28.0721,27.3376,24.1021,30.755,29.5591,22.4062,32.993,28.2277,23.3845,31.7901,30.6061,26.5446,29.3314,27.9239,25.1968,30.8473,31.4658,27.3711,29.4143,28.0557,26.3029,34.9348,27.3916,27.8257,34.3726,20.5069,25.4164,29.3677
"357","lcl|AM181176.4_cds_CAY46709.1_422",62.168,30.9172,29.9473,69.6487,31.3853,30.975,54.4014,34.322,37.1282,60.4519,31.8299,37.5681,56.7996,37.7137,40.1614,60.4731,33.7719,46.2283,54.9601,37.2594,49.3608,57.1023,38.8252,46.3986,49.1454,47.631,50.7525,48.2086,47.4902,52.3425,45.108,44.8769,46.9025,43.6375,42.754,50.7485,49.0189,48.2406,52.0891,47.9191,44.9494,48.0751,50.6391,46.7312,52.1392,47.2787,46.5068,59.31,46.9071,45.7857,52.1511,50.6614,43.7635,51.2799,41.8572,53.2282,46.8117,45.7283,47.1561,55.4306,52.4331,52.9876,52.0312,46.7137,48.3653,65.5661,49.2356,52.2342,53.2941,22.727,43.9539,54.406
"358","lcl|AM181176.4_cds_CAY46710.1_423",45.9598,27.3548,25.1481,44.5604,24.4513,28.0172,41.8867,28.6276,32.7961,45.5378,25.5171,32.901,41.6142,30.3896,34.755,45.7072,29.7211,35.5314,44.5559,32.9132,44.6767,40.9315,32.3891,38.7013,34.7555,35.4624,42.8197,33.5473,38.8914,42.5163,29.8095,36.5345,39.6736,36.9665,38.2536,39.5455,33.5045,41.8824,41.4095,30.6517,36.3816,37.9249,34.1132,37.8324,37.5091,32.6062,37.272,47.4099,32.329,35.0367,40.6936,30.1978,40.5578,27.3173,27.7499,43.2275,36.0759,28.2854,39.2236,26.9476,37.2931,39.8671,40.1765,29.9701,38.9957,40.7093,26.2746,41.2413,31.2415,17.5968,37.3521,28.9313
"359","lcl|AM181176.4_cds_CAY46711.1_424",126.609,75.3052,55.8939,140.446,73.1285,82.7259,124.175,64.0498,85.8228,144.791,65.3983,82.3882,139.066,78.1742,94.3596,169.622,73.7027,107.213,117.144,97.2962,87.6165,127.998,77.1359,111.51,104.521,98.4142,103.134,93.1394,78.0916,103.568,96.0494,103.979,108.839,52.3098,88.1474,112.232,94.8117,108.336,117.813,89.3078,91.4096,80.1735,95.6726,103.436,90.6015,89.8347,106.916,98.911,92.6937,101.213,111.652,94.0085,95.8393,94.8586,55.215,123.123,93.8895,82.1778,85.1619,78.8061,118.703,98.9282,113.339,92.5169,94.5648,107.556,89.2511,94.4015,72.251,71.3362,88.0129,110.879
"360","lcl|AM181176.4_cds_CAY46712.1_425",130.957,58.9478,72.1906,141.914,64.3871,76.4266,120.803,79.8038,65.9416,138.762,73.1205,100.232,155.297,76.6727,72.0173,127.918,80.1509,107.895,114.848,100.337,105.656,148.744,62.5211,91.1631,111.85,81.0503,100.152,72.2276,100.886,97.3242,101.084,103.356,94.6721,88.4192,76.0179,113.941,109.844,98.7579,99.1411,97.8419,98.221,130.865,112.437,100.951,92.1873,83.608,90.2391,128.219,98.4761,86.0358,122.477,100.478,98.4124,123.716,114.014,97.1868,99.8253,100.295,108.857,114.263,103.449,101.07,116.376,96.1234,100.304,99.5052,93.9187,103.301,140.631,376.59,76.9729,112.105
"361","lcl|AM181176.4_cds_CAY46713.1_426",31.8185,15.922,26.7571,31.6669,17.0827,27.5667,31.26,19.3875,19.4208,36.2637,18.6571,28.5754,33.37,20.6259,23.5306,39.1951,21.5093,26.4378,31.9971,19.4798,28.6257,33.4535,19.7686,30.0588,23.9638,19.7279,27.8199,22.6736,27.131,28.3937,25.3184,22.178,29.4525,27.2534,24.0964,33.376,31.5182,24.5224,27.6287,24.3919,25.4846,35.6777,29.3414,25.2448,24.5715,24.4175,26.8406,33.4277,22.0725,21.5615,26.5663,29.4061,21.8254,29.6957,37.3741,22.0157,24.4589,25.4471,25.5357,31.1045,24.9628,24.4595,26.6303,26.2894,27.2394,28.0065,24.1695,23.6553,26.2519,42.0165,23.3999,26.8644
"362","lcl|AM181176.4_cds_CAY46714.1_427",66.2744,39.961,47.7318,66.7345,38.0598,58.9614,69.7555,47.456,49.0007,72.9516,47.3331,59.1402,71.9745,49.2809,57.2273,78.3231,51.7697,67.4757,69.7741,49.106,60.8391,76.1157,57.9052,67.8199,58.2361,53.9387,64.5345,51.771,60.5884,73.0165,43.4798,61.3829,63.4697,47.3615,57.2685,69.5206,55.1625,61.0533,61.1222,50.4197,61.9655,76.5294,50.6363,60.8207,56.3214,41.1008,62.8466,67.258,44.9946,56.8989,58.0265,47.8551,59.163,64.9125,28.1791,56.616,48.3202,48.1072,60.9416,63.9646,44.4712,55.0532,55.1799,47.5037,59.1216,57.1059,47.8099,55.3651,57.1049,43.8373,53.8995,54.8668
"363","lcl|AM181176.4_cds_CAY46715.1_428",50.6848,46.67,86.4229,44.9412,57.4535,86.3488,48.1351,46.6229,39.2251,48.0209,46.3033,42.0653,65.4568,43.2313,45.6818,57.09,47.9034,47.5106,77.7122,41.9591,49.2664,65.2681,47.5766,54.1514,78.3481,50.8163,56.6468,79.501,52.1522,59.4248,86.5603,48.4241,81.8083,86.0127,51.1818,75.8521,96.7655,47.371,92.3236,95.3674,53.3745,87.9162,95.6473,60.3116,99.9682,124.267,56.7002,91.4225,102.919,68.0842,102.243,106.044,63.4998,87.6869,100.098,66.187,106.133,95.0014,68.229,86.9677,114.387,71.3028,104.111,118.413,60.3827,90.5077,92.459,67.6737,83.8014,179.269,69.76,89.9541
"364","lcl|AM181176.4_cds_CAY46716.1_429",103.988,79.6698,115.36,74.1782,88.6007,149.478,121.36,75.9254,82.1094,121.9,99.381,94.5511,116.006,82.3958,85.2813,105.616,108.271,111.245,205.03,110.291,109.673,169.983,101.245,125.62,340.338,117.19,121.645,295.797,129.384,123.79,409.853,101.086,155.993,327.54,111.583,105.635,368.437,124.267,171.724,252.608,127.905,160.641,323.951,140.208,246.545,361.359,141.163,211.753,340.538,193.004,399.914,259.315,191.355,259.622,272.76,327.39,401.89,244.286,237.829,289.051,388.526,259.935,376.17,278.752,220.457,293.141,245.182,212.932,260.689,306.097,243.229,232.624
"365","lcl|AM181176.4_cds_CAY46717.1_430",16.529,12.8455,15.1867,13.6562,16.2403,17.6279,11.9566,10.8315,11.1328,13.1157,16.5252,13.4309,18.61,13.8698,13.7497,19.8217,17.9783,16.8834,43.7528,16.0425,19.3915,45.2129,17.9705,15.2706,138.531,12.3892,18.3151,134.261,19.9976,18.4173,197.063,11.5598,23.684,167.058,19.2666,21.1706,152.865,21.8491,30.0258,131.023,25.8351,27.4241,158.338,32.2184,68.0777,205.657,36.0143,59.8994,133.334,52.2925,154.937,96.5474,51.6249,117.179,92.7212,81.6777,161.329,100.406,82.5747,109.127,166.775,81.7447,135.71,163.837,62.0587,107.619,129.981,82.8329,111.997,72.5173,72.6878,82.3945
"366","lcl|AM181176.4_cds_CAY46718.1_431",81.5646,77.0365,131.319,74.3017,105.17,131.767,81.7798,114.702,132.175,91.0607,145.076,132.355,122.848,143.836,158.429,112.506,160.286,155.16,127.247,142.308,188.968,117.249,165.267,190.169,128.737,150.163,177.172,171.346,197.365,213.212,143.018,145.597,188.431,177.764,166.416,208.754,142.751,131.485,181.157,192.402,164.517,173.381,133.114,123.748,186.235,210.455,146.913,197.047,152.51,145.285,172.478,188.156,149.146,166.384,187.885,128.252,171.402,167.237,150.515,197.197,137.013,130.684,197.773,181.377,134.602,191.714,128.368,134.823,155.845,125.329,141.842,210.315
"367","lcl|AM181176.4_cds_CAY46719.1_432",43.2129,38.1236,77.9518,40.4353,53.9856,79.9723,52.3057,46.8933,54.3417,48.6008,71.0336,76.9773,70.2619,53.5513,65.8938,67.6308,74.115,84.8919,70.1599,63.2636,70.7021,69.4802,79.4485,102.355,76.6534,69.1176,83.981,82.9697,93.0772,97.1164,76.1248,67.1542,104.202,95.5432,82.8169,104.256,93.0756,54.6077,92.2681,109.232,74.0519,96.9712,110.568,52.7133,90.3147,104.244,64.606,98.8912,101.374,65.3719,107.412,88.7556,70.3645,104.201,143.943,68.0935,93.1317,86.8933,69.9882,103.956,102.596,68.2719,87.7522,101.39,63.8062,112.07,89.4625,73.1478,84.9847,104.97,75.3904,97.4069
"368","lcl|AM181176.4_cds_CAY46720.1_433",19.395,14.326,23.3544,23.2671,16.2373,23.605,20.9253,17.8157,22.1239,22.6469,18.168,26.1333,24.5727,19.3778,22.2802,25.5842,20.8268,26.7863,25.3276,22.3041,24.2664,24.8496,22.2247,28.5788,23.1366,24.5014,25.8777,17.7444,26.9213,34.5981,21.2322,22.2273,27.0382,20.2695,24.5639,26.4524,24.6162,23.2052,27.3234,19.847,24.0392,25.2277,24.1357,20.5885,25.9973,21.5662,22.5477,24.1325,18.7208,20.0215,25.5967,20.0382,21.3381,19.8223,23.651,22.1962,24.2686,19.0907,21.2172,21.2092,22.9687,20.0475,21.7433,19.9249,21.5825,23.647,19.8897,20.8542,21.4749,19.9861,18.3939,21.3186
"369","lcl|AM181176.4_cds_CAY46721.1_434",45.0891,15.5719,30.5054,48.4773,15.7985,30.9296,42.5278,19.3941,24.0161,43.9699,19.2268,30.0577,41.7458,21.8232,26.2094,45.6392,22.0114,29.1937,46.0145,27.3273,32.1038,43.164,25.5061,32.5798,44.1673,29.2134,36.2633,38.5287,30.4796,37.5865,38.3731,33.3829,37.3075,38.503,31.448,39.1182,51.5888,36.261,38.1261,40.9427,33.5308,43.6401,51.2179,36.6242,36.8296,43.2241,34.7316,38.5062,44.5491,32.9927,39.4697,43.2912,33.3872,39.8587,46.2936,35.7154,36.7109,42.6295,36.03,36.7938,48.2435,35.7103,39.4374,45.4144,35.7774,40.506,42.8382,36.3526,42.0408,56.3285,33.1963,38.6691
"370","lcl|AM181176.4_cds_CAY46722.1_435",41.9028,21.9047,31.6556,44.4338,24.1351,37.1296,38.6312,25.8625,30.5042,42.5407,26.2946,33.938,51.5721,28.6684,31.3697,46.8243,29.8847,34.8604,51.6993,30.1541,37.8275,51.8074,32.5484,40.0082,45.4129,36.1119,39.0687,44.7177,38.8398,43.447,49.2754,33.6109,44.2395,47.1036,35.7155,40.4445,50.9376,36.8406,48.778,47.5113,37.5658,40.4552,50.0818,36.7149,50.0852,50.2454,35.0712,45.2587,53.6165,38.22,53.3614,45.2551,37.2745,41.0014,45.322,41.8422,50.3599,43.7189,37.672,44.3771,51.707,43.4173,53.1831,44.8639,43.3252,49.6824,40.2908,38.5138,42.6825,21.8089,37.0197,42.1307
"371","lcl|AM181176.4_cds_CAY46723.1_436",5.28034,11.2443,14.9977,6.36324,11.3259,16.9078,6.01253,10.8776,21.4616,6.2673,11.5898,23.9868,12.5168,12.8159,28.2213,10.9058,11.5915,28.3324,7.15154,11.1486,20.4816,9.26817,11.0962,18.5873,8.31216,10.7416,19.1598,5.69802,8.63358,15.7302,12.6489,9.19185,15.8096,10.7996,9.63366,13.3765,15.1128,11.7404,11.7212,14.123,10.5267,9.85503,15.4777,11.2183,8.71786,12.1046,9.99658,5.97473,12.3207,6.08361,12.2068,9.03907,7.08003,11.8008,11.6653,7.1372,17.0523,7.71061,7.0496,8.9779,6.03367,7.8653,15.0555,4.82513,7.53117,7.95947,3.60967,8.84529,10.5759,5.64119,8.1538,8.14229
"372","lcl|AM181176.4_cds_CAY46724.1_437",287.846,48.107,50.8913,307.43,58.9663,59.7247,250.36,55.0915,79.915,238.715,66.2793,75.4011,226.543,65.0414,92.2296,254.967,75.9492,78.2111,236.167,96.7062,97.9599,263.878,64.2798,123.218,357.019,107.826,120.305,316.705,94.6257,152.238,224.768,140.404,134.923,237.013,149.847,119.112,346.907,156.128,139.254,294.926,163.533,193.864,346.112,202.768,152.34,255.971,169.941,186.712,286.6,194.741,141.684,311.611,200.318,178.553,295.837,193.752,161.161,357.149,226.027,204.905,301.145,204.926,191.064,355.939,247.09,177.864,413.27,223.999,268.998,442.161,231.109,204.982
"373","lcl|AM181176.4_cds_CAY46725.1_438",214.962,37.524,43.3054,182.902,43.3733,33.4034,145.283,44.3329,71.1064,159.736,38.536,50.6368,137.958,55.634,56.2764,125.676,55.8459,78.1298,141.23,71.1782,88.9897,157.107,57.9059,81.2615,173.48,66.2839,81.6369,221.395,91.208,99.6378,190.152,88.5453,76.1957,234.478,79.0433,104.807,188.821,97.6266,99.6607,201.334,100.637,96.7669,184.247,115.409,104.766,174.732,95.4885,135.367,172.859,116.41,131.292,221.662,111.39,123.787,191.686,132.76,107.174,202.785,135.006,149.413,207.195,124.491,119.638,222.196,149.047,192.87,249.562,128.278,140.704,210.896,161.452,193.111
"374","lcl|AM181176.4_cds_CAY46726.1_439",15.8195,6.07961,13.0454,16.2138,6.2945,11.3171,13.8661,6.45953,9.6742,14.3673,7.50061,12.1906,12.75,8.72488,12.9117,14.6902,9.72009,15.9233,13.5436,11.0678,16.7873,13.8155,11.0965,17.1541,14.7149,12.6022,16.1793,13.8564,12.3821,18.0014,13.6238,13.773,14.375,14.9037,12.087,16.0018,17.9519,12.2715,15.3575,15.8309,11.3549,15.9982,18.2801,11.9349,17.0841,16.914,12.1248,17.2219,17.0497,13.3022,16.7967,17.4675,13.909,15.1922,20.7831,12.6096,16.0663,16.3316,13.1259,14.8848,22.5621,13.3103,14.907,19.9369,12.9335,15.6074,16.2877,11.4163,13.2381,19.4816,11.2409,13.4684
"375","lcl|AM181176.4_cds_CAY46727.1_440",128.994,77.9584,167.261,148.193,92.4587,197.814,124.823,102.475,140.06,128.225,110.599,172.588,133.301,144.314,200.274,124.934,146.139,218.298,149.483,169.09,223.213,128.706,172.074,226.581,143.942,164.488,188.798,119.659,171.929,205.496,158.108,153.323,184.168,144.076,147.367,190.213,216.572,132.352,187.036,186.346,125.665,180.737,214.229,128.038,198.971,198.317,125.537,206.538,210.608,171.058,182.443,199.682,164.326,175.619,231.769,158.203,179.61,194.73,154.31,168.686,319.99,150.373,188.043,273.033,144.641,186.521,241.672,144.408,192.207,233.148,130.982,164.287
"376","lcl|AM181176.4_cds_CAY46728.1_441",122.016,27.1161,46.5679,114.863,33.057,56.3584,166.069,43.9983,71.1618,160.525,55.6828,95.5873,171.81,87.8805,158.763,171.179,99.086,181.701,270.833,122.071,200.767,225.766,142.705,225.706,267.701,142.824,193.472,305.688,159.182,213.707,204.789,138.614,211.198,233.321,153.256,227.132,217.368,134.288,256.896,269.692,145.057,266.05,258.7,149.613,387.396,293.24,161.704,468.765,278.994,312.756,232.708,316.506,331.629,273.917,290.872,277.677,249.328,336.169,284.614,288.421,495.155,231.406,259.459,545.225,221.529,329.581,440.072,224.22,311.948,335.34,227.764,347.497
"377","lcl|AM181176.4_cds_CAY46729.1_442",2.94377,1.44271,2.36212,3.79978,1.42621,2.88709,2.7752,1.7222,2.2927,3.12649,1.78469,2.81754,4.44137,2.46588,2.28904,4.37175,2.38877,3.1312,4.16716,2.43078,3.76046,3.9782,2.75694,3.76053,3.7953,3.52524,3.26774,4.36688,3.97341,3.79729,3.09948,3.27656,3.41065,4.25823,2.74118,3.81089,4.53565,2.92098,3.96198,4.28841,3.41592,3.15122,4.3164,2.98491,3.88805,4.25578,2.99215,3.90544,3.81906,3.39911,3.59023,3.39699,4.02879,3.14059,3.65592,3.42684,3.77975,4.14581,3.54185,4.06378,4.54083,3.53836,4.20242,4.13095,3.55294,4.16814,4.75658,2.96469,3.72166,2.70033,2.94155,3.13679
"378","lcl|AM181176.4_cds_CAY46731.1_444",5.3184,2.83635,6.95473,6.39267,4.23394,8.30761,6.0146,3.82847,3.66931,4.65052,3.87969,5.52274,6.66423,4.54701,2.92332,6.09691,4.26943,4.40904,7.51516,3.87904,5.4791,8.1832,4.42199,5.02689,8.38908,4.84061,5.75705,6.79977,4.60537,4.91083,7.30524,5.05488,5.31008,5.87552,5.59845,5.22629,9.50346,5.41576,6.97581,8.16567,5.24986,7.12229,6.86778,4.8381,7.27669,10.7429,4.22959,8.48229,7.7411,4.97598,6.93041,7.79366,5.16715,7.30147,10.7585,5.05542,8.5445,7.96328,5.46546,8.74311,9.09639,4.55425,7.17849,9.54932,5.63353,6.72474,9.70561,5.41269,8.69565,7.71383,5.21254,8.12114
"379","lcl|AM181176.4_cds_CAY46732.1_445",119.031,89.575,104.761,136.521,87.6118,123.581,123.171,104.119,104.08,134.884,97.488,122.367,126.685,114.513,107.649,148.449,111.121,110.392,119.747,125.076,129.358,132.634,115.938,123.208,110.603,128.254,126.822,104.088,116.878,137.404,94.7956,138.175,126.315,102.867,131.65,134.342,109.218,139.3,120.018,107.979,135.676,128.149,110.778,133.403,112.856,98.6181,132.932,128.321,90.6833,127.133,110.368,103.092,127.938,114.707,97.7269,129.867,105.034,103.719,126.667,111.325,104.186,120.061,108.088,100.18,133.464,113.776,111.046,129.213,107.781,107.56,120.314,126.796
"380","lcl|AM181176.4_cds_CAY46733.1_446",90.3061,66.6746,82.294,92.1186,67.9377,92.4774,82.0766,64.6596,64.0306,75.1788,66.9687,65.271,87.9381,75.5236,70.1645,83.9724,74.062,75.6779,95.2138,83.3589,85.0262,85.8173,78.4625,76.7726,93.6696,82.5598,83.2238,93.0336,84.7304,83.8844,100.464,90.9762,96.0052,96.4183,86.3057,92.8361,105.416,87.136,102.555,103.15,93.974,92.7317,120.219,101.045,99.8087,126.259,89.8538,96.7459,113.705,87.6382,108.069,106.636,97.3383,97.2323,126.515,98.6535,106.627,96.6593,87.8245,100.74,121.362,97.4254,96.107,121.067,99.9517,105.06,112.151,95.8935,80.2778,91.3536,96.0178,102.082
